angle,velocity,netDistanceFromBucket,outcome
247,18,152.7573682261458,0
324,35,90.31615803950226,0
100,9,146.24248413631406,0
3,31,90.78083118626776,0
216,30,74.64911180166736,0
244,37,28.891242431900984,1
217,33,38.45357067626043,1
299,17,75.58990565642195,0
281,32,106.3874229857606,0
43,11,85.13928073810254,0
12,36,80.20831931407454,0
186,30,99.07808178202441,0
264,40,165.56008263262385,0
232,29,21.09404602405057,1
321,25,115.80684913053157,0
161,13,76.9052854707507,0
95,49,192.35862173137997,0
107,33,114.13025744471787,0
31,47,39.02393234572054,1
223,15,107.25507364623512,0
268,5,133.02494370028472,0
51,25,43.80913860465773,0
275,21,125.20601612631137,0
129,26,76.30222252348588,0
154,32,96.13514298775799,0
356,20,128.29941616551284,0
122,42,112.26100008787482,0
1,48,83.4099982448043,0
303,44,84.52873998868151,0
204,19,67.21565409806536,0
308,46,105.93191449976207,0
344,25,70.74715216985355,0
316,17,65.96032266611921,0
271,45,167.9359974658451,0
101,43,156.07425064668797,0
28,27,64.95525457218365,0
101,12,138.8351324078759,0
63,45,133.2644302201543,0
357,17,73.08729511152647,0
237,17,119.33606976857487,0
54,45,84.80530657154331,0
275,36,129.06606285026353,0
243,15,148.154221767599,0
269,31,143.73398376855016,0
96,7,140.97543990026642,0
284,39,82.669797810554,0
76,37,83.54887046998076,0
327,31,85.69838156724856,0
105,13,149.70153624327023,0
349,47,79.76103250437123,0
128,42,80.72916400527471,0
309,44,98.35395660212193,0
292,13,114.02954230470723,0
76,32,86.97539899125091,0
322,37,85.31114968588474,0
313,6,119.3494404244289,0
70,34,28.178407528369164,1
297,23,45.52531528711277,0
173,49,84.36345891336855,0
225,45,83.8349823735927,0
98,22,138.6394348501732,0
108,14,149.30138692581232,0
169,18,64.94363113737792,0
64,21,63.22258174254058,0
14,39,83.14366289421476,0
120,0,139.68538662708855,0
212,46,78.8248182704322,0
244,6,148.1537690398881,0
241,3,137.63859602669538,0
177,5,158.1611324544581,0
108,17,150.82129534370438,0
43,40,94.7140442955318,0
52,13,84.40488495665686,0
243,30,48.73047443856255,0
279,21,119.68780453885951,0
103,40,133.41309085507453,0
243,48,135.90506478795166,0
183,22,108.78600863553673,0
36,41,65.53914634861853,0
279,5,131.7148117442303,0
290,37,63.6872819238337,0
340,34,73.64677620758262,0
354,10,66.20537922823048,0
96,35,147.80582623166782,0
119,1,136.55309391541766,0
38,10,87.50191333800953,0
353,48,80.62760574409931,0
94,19,132.76636824446413,0
66,34,45.686281439671845,0
358,26,71.34488138818169,0
321,23,85.75344558561851,0
94,29,134.84566543272396,0
191,37,87.5957259571651,0
56,18,54.12909081064043,0
82,44,133.06455387394857,0
175,32,94.09087272099787,0
74,13,125.08179514517614,0
247,26,100.01137562188568,0
294,37,53.726515012513445,0
302,40,101.2123121148659,0
285,23,100.14187912914242,0
266,10,138.00697469598097,0
57,41,86.34125333990124,0
188,43,87.62128842275766,0
118,30,33.014299856263875,1
235,16,127.03778660035503,0
221,24,58.963433534904674,0
335,41,72.66677147580802,0
308,30,107.14965650899626,0
141,2,138.1658726335913,0
171,8,140.4323792135334,0
258,25,147.45858745463786,0
176,30,96.63568821721691,0
171,18,63.38295805798619,0
273,49,177.13236717935283,0
208,44,72.57702625078132,0
12,40,59.093605588760056,0
39,16,46.96189315656428,0
128,2,137.7829914170037,0
188,28,82.72690381392538,0
141,35,43.26693318823198,1
212,38,30.677737886549384,1
206,0,136.33859640556364,0
29,3,133.80584382040556,0
23,2,133.90344656671687,0
343,22,98.01244973134038,0
72,4,134.7974302646677,0
228,20,59.16213998673079,0
7,39,92.74412811564743,0
183,20,97.3182046988023,0
94,26,131.60327114631397,0
279,6,141.557506514943,0
68,45,83.71058897407323,0
273,32,132.3185671729584,0
53,12,90.93570002055068,0
202,44,8.35830745647937,1
175,43,85.22831409085072,0
73,48,103.90644183063262,0
57,31,12.458474199356328,1
231,32,88.68571661787753,0
328,26,75.71371095851103,0
286,42,32.138093765349105,1
78,32,96.90935607082939,0
131,24,47.911879267458325,0
264,0,132.87623036067987,0
3,28,94.52378143404697,0
120,32,46.15795016349337,0
350,3,132.1728954625479,0
105,32,127.0863602917785,0
102,24,156.39752950578153,0
6,27,77.66442668985846,0
333,39,5.879740108788561,1
219,33,13.459859099953206,1
181,4,151.70846495146665,0
344,15,56.567488900122534,0
238,31,32.47516206277872,1
116,19,128.77912460013798,0
27,46,75.8288968305589,0
86,9,139.53955512200943,0
29,20,77.43461614388538,0
280,17,121.76508225660434,0
196,6,157.12527061798468,0
251,33,113.9008384832274,0
71,9,126.85645442891155,0
181,31,96.22033804715441,0
141,19,53.72236701563821,0
311,2,136.46887009907277,0
0,7,93.78879906296896,0
259,43,155.1861882306987,0
348,30,90.13752714227115,0
22,2,130.66367085209558,0
20,13,50.13062458746229,0
317,24,79.46031056077088,0
39,18,44.153239656952266,0
235,18,109.80492913850287,0
14,37,92.3337644122888,0
121,45,107.11721692198344,0
77,34,89.91909331775146,0
203,41,167.55413839079847,0
2,15,60.93920092958758,0
315,3,132.33179513781113,0
74,1,131.36431996973636,0
92,14,138.36145584895596,0
193,14,65.05055858333299,0
200,25,85.40168892807452,0
155,9,132.33349836401337,0
266,23,135.74619076475366,0
151,15,68.51297900386052,0
86,27,126.57496719630929,0
353,3,129.44636572060173,0
112,17,148.1141344556175,0
81,2,136.427493530459,0
328,37,24.573289306994095,1
276,47,157.447015652233,0
57,29,35.21713636685788,0
58,31,112.89970721460463,0
324,39,76.49065458175173,0
2,10,63.88701606735455,0
186,18,67.80540954337934,0
67,9,122.97067699353192,0
165,44,79.4409786851429,0
1,34,79.23103367523042,0
311,8,117.89256453490641,0
65,39,35.5041530879946,1
20,21,116.39445620638577,0
286,18,108.11665033530754,0
114,11,152.18987798793515,0
202,0,130.50838107296042,0
61,25,16.556090577004184,1
336,30,80.78273037802997,0
350,17,73.9402161817886,0
30,10,77.24835757247928,0
116,43,94.3306517434839,0
337,42,5.852587352002449,1
7,15,50.76506923717393,0
105,6,135.08836690610454,0
238,23,71.54631714898746,0
338,13,52.42102261627759,0
245,16,152.0474019654563,0
120,2,137.98939126138893,0
176,40,91.45102831247848,0
180,25,77.53819481548011,0
67,26,47.640593051728594,0
193,34,80.8795069688624,0
66,37,50.369374222748846,0
142,20,53.23306269967628,0
220,48,92.2642783428992,0
42,27,12.120899458492925,1
186,26,76.51882407258616,0
15,29,89.25202413495596,0
308,14,75.1782167278592,0
230,16,101.18412212898264,0
104,18,150.2717281016238,0
118,17,132.39386028410283,0
140,47,77.37964692254492,0
210,28,72.96553816407476,0
31,40,5.699905036233994,1
132,40,62.99720215366225,0
205,0,136.82470247537876,0
201,11,109.74649909905403,0
219,35,12.50913016145956,1
68,19,87.7307148986526,0
349,40,77.16108704915462,0
208,39,10.143824736603799,1
50,15,60.26112910770121,0
37,49,76.48415267544316,0
324,16,60.66776196946382,0
293,42,84.79310039977423,0
358,43,90.20331168539049,0
248,26,104.2315968366024,0
314,15,53.58916732945716,0
6,11,54.27356041324904,0
193,19,78.77128476497897,0
173,35,78.48678558046107,0
65,5,130.37042360740216,0
217,13,108.03739927472185,0
357,14,51.744741033214005,0
224,18,69.25314992732618,0
192,25,77.43180689476024,0
114,9,145.55299293054202,0
2,23,72.87568504211339,0
302,19,58.390565222978616,0
286,10,126.68121698421001,0
116,1,131.9430388856535,0
113,28,88.79877214132593,0
295,39,22.500894991969613,1
33,28,67.44604763571962,0
300,4,127.85852881939257,0
314,45,76.85993704797959,1
71,10,123.7458275255611,0
244,44,33.41747339117446,1
41,10,89.64617247922136,0
326,13,54.139576137623344,0
140,36,12.52905352377626,1
43,49,60.127914473624,1
310,31,105.38564937288575,0
292,11,124.1811997526812,0
125,27,59.92552636399611,0
219,1,141.55871475768726,0
37,13,60.16193124430447,0
278,25,117.02183712842023,0
251,21,144.91968394965045,0
278,39,124.82785853073084,0
289,26,71.36939308088637,0
238,20,110.38288410840232,0
250,23,134.6701463907343,0
245,41,100.46043362485484,0
89,17,127.28775572779155,0
210,45,101.69348255828088,0
323,12,67.51930261739103,0
340,28,72.72032030389074,0
188,35,78.70543625655418,0
71,6,135.02687082408062,0
35,30,58.355199990868826,0
328,4,120.93441398269478,0
4,17,72.43260687152807,0
63,3,133.08120278863694,0
245,2,138.9497982132988,0
133,21,48.7464083311345,0
143,3,142.29756634933133,0
36,49,73.70595270767868,0
305,3,133.63319694534954,0
249,37,68.12270834527247,0
177,25,77.56196587950346,0
149,15,76.79039750490314,0
255,13,143.82434679733353,0
312,7,113.36116495853652,0
175,37,93.69584477244909,0
296,48,131.8106039973111,0
244,6,143.2273200718784,0
97,35,154.0420767279458,0
170,13,81.40247767161715,0
144,0,136.2476334668486,0
286,32,77.28189882455621,0
176,11,97.21524328956615,0
21,25,80.38700863972612,0
132,1,139.79709290153897,0
44,13,79.48129749198635,0
51,31,9.67991505736357,1
88,21,127.96324136886065,0
336,0,134.39312551256052,0
347,14,55.213410492029205,0
128,7,154.56573146863707,0
97,1,133.76749490176016,0
275,12,130.84625157461346,0
278,5,130.53383027329176,0
61,48,95.21847039919386,1
309,14,71.92448049890666,0
166,9,127.5532893571177,0
278,1,135.61414932201248,0
200,33,90.55082231422193,0
15,40,81.86690189118787,0
124,25,43.63371702672576,0
78,22,112.19996954716039,0
225,32,17.191627484148132,1
70,2,133.3645036273506,0
174,20,98.32132504987396,0
346,7,101.40456072634886,0
290,46,90.41950062714777,0
324,22,91.23941562934299,0
191,30,99.82631519414268,0
274,37,139.60530773260749,0
0,37,85.72705329766724,0
178,43,87.63596340377121,0
168,41,88.04027125405949,0
261,40,165.1379296785354,0
217,44,70.05748283475225,0
271,9,134.31908796558193,0
94,30,137.61973605550918,0
263,31,150.16525347026942,0
277,10,136.46895481330208,0
16,34,72.59149279544208,0
165,9,124.8187887477769,0
173,44,83.40018776486338,0
49,34,91.304936493356,0
26,28,65.03158623356104,0
273,2,139.70149046031952,0
238,27,29.77833154123128,1
211,4,145.1479770088496,0
11,15,49.11578824231094,0
137,4,148.16762066463806,0
183,3,140.81740079594226,0
62,11,114.15818932424416,0
344,6,113.92488905184132,0
295,17,88.69196535446596,0
108,18,158.65895131591796,0
311,22,56.0260673256653,0
303,14,85.26616470043622,0
282,43,100.88247182540694,0
330,49,18.22548385606513,1
200,8,144.10859827197535,0
268,42,155.18390800842835,0
337,33,89.96077619650461,0
207,49,38.43477065862956,1
176,44,82.39572844571636,0
295,47,144.1908024774103,0
17,27,67.87584490917384,0
119,29,44.07896106979753,0
170,17,54.695394571647725,0
172,45,99.8869137374341,0
277,15,131.29293955682283,0
2,48,80.95947507158819,0
261,40,161.4749921213673,0
251,14,149.91367999201822,0
1,42,83.51360646471949,0
149,3,142.13469983163304,0
317,16,45.19131876454257,0
169,23,99.54889087486336,0
331,1,138.36705292964857,0
57,34,16.445911048319658,1
151,33,86.23587180822418,0
227,11,141.48588066466434,0
162,34,83.61211011817278,0
244,24,99.67607532488334,0
81,0,134.81911228068742,0
274,17,141.33778616786762,0
102,23,151.69379399019593,0
273,1,132.3674872606967,0
127,20,77.00625184375755,0
108,4,135.23203120983436,0
76,4,133.21003867203808,0
315,36,39.45922517462715,1
146,21,53.342874351884426,0
211,25,116.55008439571583,0
253,42,95.41552775591026,0
103,0,136.82470247537876,0
318,25,57.53437027205579,0
2,11,68.1389656145118,0
113,27,93.55697495696882,0
339,1,134.28396749249094,0
25,23,104.20409091321203,0
348,45,91.30575420975764,0
33,27,72.62570952234492,0
132,6,147.68904143388917,0
227,10,149.43778780224582,0
181,31,98.64738468263214,0
258,22,151.14990285546676,0
178,33,80.37311847017482,0
56,18,52.67298649710631,0
224,28,21.398551248909506,1
285,6,135.04940174556106,0
98,17,138.74739560355485,0
308,28,9.893671563935662,1
169,5,161.7775558166843,0
310,28,123.43024736416346,0
272,5,139.08308956907987,0
300,18,67.38552314218775,0
151,14,74.85045835450569,0
150,29,66.26124134057561,0
70,4,136.02392024816794,0
251,13,149.94347804681624,0
287,25,85.79197384059879,0
335,43,5.4387960696349875,1
280,10,132.76669017414747,0
349,33,76.06439513416842,0
37,26,97.48414666835971,0
300,30,12.466206799607491,1
330,49,17.769177915811103,1
147,23,81.05115825241778,0
39,43,58.53494426680347,1
268,18,133.75148872693697,0
3,39,80.91555867427839,0
318,29,7.536636570389926,1
209,32,72.71057849422574,0
316,48,86.9745992246281,0
29,7,104.5049750763403,0
257,40,134.24600045803405,0
96,17,132.94745451838526,0
201,45,80.71175919705547,0
72,25,80.24389079426086,0
165,49,81.38970043056075,0
215,22,63.77522664161381,0
338,40,82.90272471045034,0
29,26,71.13991981259178,0
143,9,146.84833266985888,0
17,35,71.26812579732298,0
116,13,155.75834733983993,0
250,14,165.07575256231897,0
330,0,133.87747300710006,0
241,33,46.09310221309801,0
20,40,86.29069281863927,0
212,39,76.83998057840472,0
218,39,12.002146483056421,1
333,39,4.510822288026482,1
54,20,37.99890812199524,0
200,36,75.62826306036733,0
268,5,137.48470852368192,0
218,21,65.71917441958219,0
60,29,59.84534330919534,0
215,45,75.41430307690891,0
24,26,69.8830286052375,0
232,35,17.762230610446917,1
229,16,97.86889202380499,0
347,7,100.18823334801968,0
328,5,120.35588753579732,0
236,29,39.16615114452276,0
123,45,91.4262704719474,0
78,3,135.7970647716837,0
31,23,108.87313620991081,0
51,15,68.59614855032996,0
203,2,139.2541735196297,0
147,22,68.14255013289373,0
309,49,99.03494527385253,0
111,25,124.99095526799552,0
156,33,96.54836608112099,0
340,6,110.33287286210164,0
49,23,12.076009593317979,1
338,12,68.01692222314395,0
83,48,152.4545546768375,0
201,23,117.32517978398991,0
106,12,142.7395372422273,0
214,16,63.87153432535999,0
320,4,128.27125845035167,0
100,16,135.33860960368543,0
237,38,75.73134446315372,0
31,30,60.296318312435616,0
230,9,154.51082874062578,0
331,35,95.23031473519839,0
67,5,130.98878082825314,0
349,21,110.71779304461634,0
225,19,56.861351681629316,0
173,41,84.85904495091674,0
183,41,90.70107493973245,0
271,46,171.6058495936066,0
277,9,131.39968884362298,0
188,39,90.06029346388668,0
105,38,120.58181936083837,0
127,43,74.85524220898199,0
285,4,134.7143227529353,0
29,42,78.37718913947748,0
227,17,93.97809346546951,0
358,32,77.83910224117164,0
70,29,73.51305782412719,0
126,8,158.99998204947687,0
73,37,62.621140940463995,0
143,28,95.81364401782577,0
172,26,77.29873139428366,0
125,35,96.91754830635968,0
63,38,18.93341362994169,1
294,9,125.76604365937592,0
218,32,17.469399855423752,1
151,19,53.20927264190401,0
14,36,89.44110879362687,0
121,37,83.34320544313263,0
140,11,130.67152462863376,0
171,36,83.8886785169523,0
349,13,57.337631644514886,0
72,39,25.69056543935994,1
55,24,61.882433538096734,0
146,44,79.58240753782819,0
113,21,134.8177775258943,0
285,36,75.85252777027867,0
336,12,53.234974334896926,0
71,3,134.96833785093,0
272,17,144.08072379785938,0
266,16,136.37728233229944,0
269,0,136.2782133220105,0
325,42,79.35828148045063,0
58,1,134.66520644421573,0
348,15,54.749333562710945,0
333,17,60.19200571421223,0
109,49,45.509655824250366,1
89,41,150.41653877168358,0
26,38,4.310214130448521,1
257,41,137.5484990095097,0
117,31,33.89827946438124,1
95,37,151.4900209193193,0
350,17,75.59379574363746,0
144,9,147.9109034343595,0
281,17,124.77428261331177,0
123,24,57.33178139945465,0
350,48,81.47316697798804,0
311,35,84.15097596360921,0
252,45,97.70023188680018,0
53,16,79.3996099152183,0
43,8,110.17298321562546,0
105,29,129.90659899512855,0
149,29,66.687958416167,0
138,37,12.518677455472044,1
252,31,109.75093772093433,0
297,9,121.91561363686131,0
38,32,36.558556422399406,1
141,33,74.37490711969663,0
116,28,65.3562504850824,0
354,34,72.78717382183613,0
220,40,78.0982969415991,0
342,30,89.4741555669179,0
82,46,135.04786409609795,0
92,37,137.44537637875507,0
101,41,143.9266419568144,0
103,13,128.90945172184186,0
123,14,130.87500708785635,0
135,25,104.53376506435197,0
226,5,137.42633690230068,0
115,21,112.74395953528918,0
230,29,46.10671751588505,0
100,29,147.53939875074215,0
74,8,129.20412797772772,0
245,45,35.7478707616737,1
329,40,63.034317104294345,0
222,22,53.092483435605104,0
302,7,127.01183680136646,0
335,16,53.484265579380114,0
80,8,121.7490591635719,0
137,30,17.550214137269407,1
50,34,75.69119989119093,0
215,36,12.283681431668509,1
37,21,61.9955908329521,0
199,29,71.20086575665191,0
295,17,85.31444863271129,0
134,14,107.51831911285173,0
271,18,124.64554758478627,0
346,20,121.87970240391213,0
358,27,70.40185501961429,0
141,20,158.1433661085866,0
242,11,154.98427449054307,0
2,38,84.73001562231917,0
131,42,70.4682277878767,0
274,30,126.52408935102848,0
33,10,83.47011036406613,0
284,38,80.96166513327665,0
336,44,69.9886057729178,0
121,40,77.52959024886074,0
223,33,15.150317061109934,1
176,27,70.23720980478255,0
1,38,85.80479973522755,0
65,16,90.21214313341463,0
178,11,99.86531186907919,0
342,42,81.43198919213123,0
289,34,47.826472552955366,0
213,27,91.08886786385123,0
48,10,92.70185417509931,0
93,32,134.1002534164927,0
104,43,125.78468359773767,0
230,25,23.339319975817617,1
32,44,88.7929159936199,0
341,33,61.73458814018381,0
296,13,106.26096928933337,0
119,3,139.89160045815754,0
216,48,49.75871229288061,1
285,0,132.9348018634123,0
331,41,4.818103563906524,1
234,6,148.03050747640123,0
341,45,74.16456775608773,0
106,17,159.01308683101317,0
228,27,20.878045244527023,1
241,12,159.93430641791653,0
266,38,152.25113380022756,0
279,25,122.08304042985432,0
313,8,109.1600041353361,0
259,12,141.1451321037063,0
76,7,133.5285524176617,0
20,35,71.37785661637685,0
322,28,8.576286467024104,1
162,39,88.50192697032844,0
338,46,4.4262000709203795,1
5,5,121.80150266425147,0
52,36,78.658346462112,0
69,26,59.57000629375208,0
46,22,45.76085997838554,0
127,27,23.212868071509625,1
4,10,66.96030589077837,0
278,45,135.9188363608267,0
224,25,20.84862234331581,1
163,23,111.1683994940134,0
254,29,139.54978187923268,0
195,11,105.04243777656077,0
44,45,73.48505177704175,0
68,27,49.48806337556402,0
74,1,136.72757450592434,0
259,13,143.94845781237808,0
80,44,119.80184709304913,0
335,20,96.81454375357573,0
12,33,81.62813706764267,0
257,4,140.4336256747297,0
359,28,102.1898053220662,0
246,4,147.47195694429914,0
215,26,114.59122545155032,0
266,19,135.679694468172,0
284,24,102.37462260567062,0
240,41,76.06380223537346,0
4,41,79.42756892867851,0
282,29,103.91403283223235,0
321,6,126.11278146683287,0
176,3,145.30479716290378,0
333,49,34.03483551687575,1
358,23,74.9595489195234,0
150,34,93.45024944412714,0
286,38,70.31022544450177,0
78,27,104.22939376429474,0
78,0,140.23579756392357,0
62,48,113.66734329300587,0
0,35,83.84513858295651,0
253,17,157.28650889956026,0
339,4,128.7687210537082,0
172,26,77.23456952026295,0
95,18,148.86044361699055,0
11,3,135.05591839945328,0
119,1,138.49247205233493,0
339,11,63.685306204176584,0
205,14,81.01320591613654,0
27,29,63.73618662186277,0
248,43,33.89240317213597,1
275,10,137.02759220641437,0
79,25,113.542922957697,0
181,31,97.74436421650698,0
356,5,122.07696042532967,0
353,21,106.44229332471494,0
147,24,96.90111765006066,0
189,9,130.31668452082337,0
70,48,39.50553096064258,1
35,38,7.387048934864349,1
13,8,89.40463640280886,0
256,49,126.38630933720283,0
100,1,136.97936074747165,0
224,20,52.84656012521367,0
125,5,141.71890484175688,0
74,33,71.8716810225936,0
68,18,96.37852864229848,0
12,1,129.92038390205585,0
91,5,130.72037090430734,0
333,39,5.423434168534533,1
359,36,95.81840072423779,0
254,46,113.04235056419294,0
249,43,36.60992493279327,1
56,32,10.427987546379025,1
230,12,143.2159288570522,0
245,10,150.43956603427574,0
113,46,90.4093581129423,0
244,31,50.3668838836916,0
58,8,121.74245172141976,0
285,43,85.78605817944711,0
298,9,133.16064147757865,0
82,36,127.8480712635243,0
29,9,87.22127079638958,0
272,12,132.98949856370461,0
9,46,83.72726356861124,0
49,32,69.7446536546985,0
194,5,164.0548234206304,0
120,48,111.9047582425248,0
302,20,73.4931998088637,0
148,23,97.73284750967805,0
161,40,88.83317504576428,0
308,27,18.41612254137364,1
149,3,147.26137487847433,0
358,38,94.88763070633172,0
192,26,81.13442140018067,0
5,16,73.42144254221344,0
298,20,62.33487308259575,0
207,45,22.989181436962177,1
336,12,55.31414023609848,0
230,47,109.75097614426716,0
84,45,147.93487958078137,0
285,43,86.87576152912423,0
111,10,145.84637397584387,0
115,4,147.63871961098994,0
158,45,76.66028080637008,0
237,49,69.96884700909358,1
255,2,136.84079553060786,0
61,2,133.74870484218326,0
303,34,98.20677630364708,0
109,14,153.25920564324693,0
251,48,45.042144778443976,1
195,1,142.69721761311814,0
19,21,121.39920435228755,0
322,34,31.942208080267395,1
272,0,140.72294481521874,0
150,29,66.97078951795021,0
53,32,100.4846974646603,0
321,21,57.764173344911384,0
214,32,60.57839192150274,0
202,30,80.93873220495485,0
137,0,141.69882037378986,0
239,13,151.45173675406244,0
163,17,65.33159006222735,0
141,0,140.66020866606274,0
23,28,81.93842467335887,0
261,19,144.92385862816235,0
275,18,129.60589422964503,0
133,47,46.183984879792774,1
296,39,84.2504038490813,0
97,42,177.23859860462662,0
276,38,135.4456667483125,0
118,4,146.25334566487135,0
248,32,79.21882192819704,0
165,6,169.7167494055712,0
241,2,139.41717921486833,0
32,31,65.6473938556054,0
77,34,95.15941758022377,0
253,35,110.82739951727527,0
333,13,62.04614124810708,0
240,45,122.22584485864232,0
46,32,7.588988796174408,1
61,16,98.62829973647533,0
17,23,87.50295249666038,0
200,42,79.80955272360168,0
211,3,144.98940649975802,0
317,43,78.99732675270944,0
19,37,84.86635940807287,0
98,17,141.6522963873442,0
278,4,139.41074309347178,0
6,46,86.75046262139092,0
113,7,141.62592092672247,0
321,11,79.33181159558276,0
207,16,61.57631483550263,0
13,17,69.99815758867872,0
312,18,42.52510594343372,0
55,26,12.404519162811914,1
175,11,97.57466327114658,0
356,18,92.1769179192166,0
238,42,122.37669689087723,0
61,0,141.60471538468568,0
234,35,18.445633298900347,1
124,43,123.2816788121744,0
35,47,74.01441285386771,0
241,25,77.62207589232274,0
343,49,79.70180636216251,0
224,32,57.5925361829229,1
186,11,98.60094595943278,0
205,32,93.43399583811315,0
237,28,26.791683988934906,1
238,27,30.234637481485308,1
311,16,54.40982626804192,0
106,9,142.90553516565026,0
314,49,88.80599564496576,0
311,18,65.95754812512499,0
197,22,128.39468915670437,0
236,31,21.420742035286573,1
354,10,65.73091037159023,0
50,0,139.74759678555466,0
131,46,96.34676503125961,0
76,26,97.83866315261521,0
231,21,64.91473619268625,0
272,26,135.5596856052479,0
79,7,141.2690907297645,0
277,49,158.9250229479321,0
190,9,130.8187563933116,0
265,36,154.5375442185537,0
285,41,79.5590767359448,0
99,23,146.08575497567998,0
138,1,141.22089881767056,0
40,43,58.401871512920096,1
61,20,70.31997999628064,0
115,38,61.46143917485532,0
166,21,108.14954299065899,0
307,49,117.17479135865368,0
199,47,83.74738797860172,0
319,22,62.157834231672766,0
238,46,95.08490571365384,0
309,27,123.52847866650905,0
113,14,160.81288569660063,0
6,13,74.50348177735819,0
331,25,85.60312444115567,0
133,11,149.3711950939641,0
300,49,102.18869377990252,0
184,22,113.9143901503178,0
56,1,138.5622555244321,0
334,36,68.53709050872733,0
290,40,70.21035106872841,0
210,40,30.402955816383052,1
78,33,100.47365218417933,0
66,12,122.43783481298932,0
341,28,75.12216832175733,0
153,18,58.04299708968475,0
129,31,42.52747159456909,0
325,23,110.13336850737979,0
104,17,153.33587587581533,0
261,33,162.59606840030742,0
165,13,81.62676611944066,0
354,3,132.5123378246475,0
357,44,95.91736750893816,0
139,45,74.60616597159203,0
261,28,154.3197389377567,0
308,45,106.4219524691541,0
261,35,169.95135461474217,0
221,10,150.50722848982483,0
133,41,65.3212816514797,0
47,3,136.52764397630824,0
149,12,108.08019435536129,0
27,16,51.76346223304262,0
109,19,161.27225969870997,0
147,38,10.380819596328745,1
348,20,127.93538135658795,0
130,33,113.36267199745235,0
228,24,45.68076537811426,0
282,36,99.29362087590341,0
281,27,112.3025243246244,0
30,8,104.63853484824324,0
102,37,156.4628939928131,0
248,11,161.48795212779382,0
107,18,159.51805275264195,0
70,35,50.69091103787241,0
107,5,145.23645471688383,0
279,29,117.19647462482128,0
220,39,13.554580294204598,1
223,6,162.6437834379712,0
126,0,143.1642239744961,0
227,17,95.48575110472873,0
334,8,92.33683316815944,0
227,30,73.56155196135245,0
215,44,88.27993026371,0
335,32,97.76837048246671,0
70,38,75.68459248991763,0
248,31,81.44232787428975,0
283,42,97.64407293778412,0
202,48,7.539857410314866,1
273,16,138.62576045786614,0
67,3,140.39374279148325,0
28,42,83.78510405196619,0
63,39,98.42661950257599,0
82,11,137.76783333293105,0
292,8,131.73185367970706,0
70,25,84.68245518729421,0
174,48,88.64528793500381,0
51,35,76.7478149053828,0
79,11,132.89916442012392,0
244,36,56.8269937335374,0
171,44,87.74981959722385,0
345,29,103.65465755814779,0
99,10,138.1489933960634,0
115,25,101.15358002063462,0
200,29,78.71942235536754,0
49,8,116.77946117147424,0
12,44,86.07068019266381,0
133,23,57.05763464969478,0
123,29,49.65699429971637,0
211,6,169.09344528480855,0
140,9,155.4329256652106,0
14,3,132.54849061749132,0
302,37,14.767305116831173,1
218,13,119.909517849795,0
37,17,50.40336443103228,0
249,28,107.44649542230502,0
185,39,91.09758620988171,0
122,10,166.54476886253906,0
258,6,147.2519047730091,0
111,13,159.35729860248998,0
125,38,20.35735315387626,1
278,12,140.00650607440903,0
269,44,164.46575147148204,0
252,14,152.66741021705656,0
101,44,161.22434870216827,0
48,3,142.936361972372,0
314,27,102.81225355615935,0
346,14,56.495423336081565,0
82,12,136.27275098191507,0
251,12,148.33584932444182,0
347,49,80.185322478126,0
316,42,86.8165938412372,0
189,33,85.74902728406981,0
289,6,142.64884427841872,0
119,49,110.50507424763033,0
139,19,55.84500397216366,0
178,47,90.33480921969816,0
96,15,141.79474400070146,0
264,41,174.28703407332236,0
62,25,35.6356512856796,0
1,15,55.48242458270871,0
112,3,146.50402623378702,0
79,24,119.63770166565261,0
16,31,94.69834214592446,0
174,35,87.12694522456788,0
104,48,135.29917585084422,0
18,17,68.81943670204694,0
157,44,79.8825519534935,0
322,45,83.73135841367524,0
240,14,152.7734366396622,0
255,37,128.78047310668723,0
208,6,168.23089825575533,0
204,44,7.880348809599416,1
281,24,117.62167586979892,0
153,4,154.99624906071728,0
117,14,150.2313086592183,0
206,12,102.90547617241036,0
113,32,68.71376368510981,0
114,3,147.60273066268863,0
87,47,172.3326882039597,0
225,13,126.04641142236096,0
206,42,167.4398671954266,0
172,1,145.4139152122211,0
223,22,51.13215169162937,0
91,1,137.95649105694875,0
339,23,97.35819480818704,0
146,21,57.96235241201274,0
270,4,140.36521741256718,0
159,13,81.93307516073381,0
253,9,144.64852412647042,0
151,12,104.95285859520604,0
48,29,33.36253915910025,0
350,28,98.91801320647978,0
182,36,87.08346784962937,0
270,19,137.36480477539087,0
151,28,81.89106317234327,0
83,48,160.11870585524568,0
205,14,84.6271502153431,0
354,34,77.6685714395965,0
152,1,147.76112494258055,0
224,32,57.136230242668866,1
142,22,60.795773537218416,0
80,19,124.5952982083335,0
154,16,70.29823201945673,0
190,0,146.58616476323022,0
65,8,128.58935710863724,0
73,32,68.95476215090508,0
170,16,74.49841239784979,0
37,34,5.825038455411226,1
276,31,138.95621300112765,0
201,20,80.67887117633283,0
137,2,151.76528486883424,0
40,30,62.24006363593372,0
91,38,153.3022385627304,0
355,42,90.35538155946554,0
291,22,81.45216095954376,0
97,4,149.47280931873118,0
340,48,88.65998423892681,0
45,1,147.71869685188173,0
336,7,105.56071417281565,0
48,25,83.69247638791643,0
280,4,143.97166284992332,0
